Campaign,Ad group,Keyword,Match type,Final URL,Max CPC USD
SEARCH | Carmel IN | Appliance Repair,Appliance Repair,[appliance repair carmel],Exact,https://alex-repair.com/carmel.html,8.5
SEARCH | Zionsville IN | Appliance Repair,Freezer Repair,[freezer repair],Exact,https://alex-repair.com/zionsville/freezer-repair-services.html,5.5
SEARCH | McCordsville IN | Appliance Repair,Appliance Repair,[appliance repair mccordsville],Exact,https://alex-repair.com/mccordsville.html,5.5
SEARCH | McCordsville IN | Appliance Repair,Appliance Repair,"""appliance repair mccordsville""",Phrase,https://alex-repair.com/mccordsville.html,5.5
SEARCH | McCordsville IN | Appliance Repair,Appliance Repair,[appliance repair mccordsville in],Exact,https://alex-repair.com/mccordsville.html,5.5
SEARCH | McCordsville IN | Appliance Repair,Appliance Repair,"""appliance repair mccordsville in""",Phrase,https://alex-repair.com/mccordsville.html,5.5
SEARCH | McCordsville IN | Appliance Repair,Appliance Repair,[appliance repair mccordsville indiana],Exact,https://alex-repair.com/mccordsville.html,5.5
SEARCH | McCordsville IN | Appliance Repair,Appliance Repair,"""appliance repair mccordsville indiana""",Phrase,https://alex-repair.com/mccordsville.html,5.5
SEARCH | McCordsville IN | Appliance Repair,Appliance Repair,[appliance repair near me],Exact,https://alex-repair.com/mccordsville.html,5.5
SEARCH | McCordsville IN | Appliance Repair,Appliance Repair,[appliance repair],Exact,https://alex-repair.com/mccordsville.html,5.5
SEARCH | McCordsville IN | Appliance Repair,Appliance Repair,[same day appliance repair mccordsville],Exact,https://alex-repair.com/mccordsville.html,5.5
SEARCH | McCordsville IN | Appliance Repair,Appliance Repair,"""same day appliance repair mccordsville""",Phrase,https://alex-repair.com/mccordsville.html,5.5
SEARCH | McCordsville IN | Appliance Repair,Appliance Repair,[same day appliance repair mccordsville in],Exact,https://alex-repair.com/mccordsville.html,5.5
SEARCH | McCordsville IN | Appliance Repair,Appliance Repair,"""same day appliance repair mccordsville in""",Phrase,https://alex-repair.com/mccordsville.html,5.5
SEARCH | McCordsville IN | Appliance Repair,Appliance Repair,[same day appliance repair mccordsville indiana],Exact,https://alex-repair.com/mccordsville.html,5.5
SEARCH | McCordsville IN | Appliance Repair,Appliance Repair,"""same day appliance repair mccordsville indiana""",Phrase,https://alex-repair.com/mccordsville.html,5.5
SEARCH | McCordsville IN | Appliance Repair,Appliance Repair,[same day appliance repair near me],Exact,https://alex-repair.com/mccordsville.html,5.5
SEARCH | McCordsville IN | Appliance Repair,Appliance Repair,[same day appliance repair],Exact,https://alex-repair.com/mccordsville.html,5.5
SEARCH | McCordsville IN | Appliance Repair,Appliance Repair,[home appliance repair mccordsville],Exact,https://alex-repair.com/mccordsville.html,5.5
SEARCH | McCordsville IN | Appliance Repair,Appliance Repair,"""home appliance repair mccordsville""",Phrase,https://alex-repair.com/mccordsville.html,5.5
SEARCH | McCordsville IN | Appliance Repair,Appliance Repair,[home appliance repair mccordsville in],Exact,https://alex-repair.com/mccordsville.html,5.5
SEARCH | McCordsville IN | Appliance Repair,Appliance Repair,"""home appliance repair mccordsville in""",Phrase,https://alex-repair.com/mccordsville.html,5.5
SEARCH | McCordsville IN | Appliance Repair,Appliance Repair,[home appliance repair mccordsville indiana],Exact,https://alex-repair.com/mccordsville.html,5.5
SEARCH | McCordsville IN | Appliance Repair,Appliance Repair,"""home appliance repair mccordsville indiana""",Phrase,https://alex-repair.com/mccordsville.html,5.5
SEARCH | McCordsville IN | Appliance Repair,Appliance Repair,[home appliance repair near me],Exact,https://alex-repair.com/mccordsville.html,5.5
SEARCH | McCordsville IN | Appliance Repair,Appliance Repair,[home appliance repair],Exact,https://alex-repair.com/mccordsville.html,5.5
SEARCH | McCordsville IN | Appliance Repair,Appliance Repair,[mccordsville appliance repair],Exact,https://alex-repair.com/mccordsville.html,5.5
SEARCH | McCordsville IN | Appliance Repair,Appliance Repair,"""mccordsville appliance repair""",Phrase,https://alex-repair.com/mccordsville.html,5.5
SEARCH | McCordsville IN | Appliance Repair,Refrigerator Repair,[refrigerator repair mccordsville],Exact,https://alex-repair.com/mccordsville/refrigerator-repair-services.html,5.5
SEARCH | McCordsville IN | Appliance Repair,Refrigerator Repair,"""refrigerator repair mccordsville""",Phrase,https://alex-repair.com/mccordsville/refrigerator-repair-services.html,5.5
SEARCH | McCordsville IN | Appliance Repair,Refrigerator Repair,[refrigerator repair mccordsville in],Exact,https://alex-repair.com/mccordsville/refrigerator-repair-services.html,5.5
SEARCH | McCordsville IN | Appliance Repair,Refrigerator Repair,"""refrigerator repair mccordsville in""",Phrase,https://alex-repair.com/mccordsville/refrigerator-repair-services.html,5.5
SEARCH | McCordsville IN | Appliance Repair,Refrigerator Repair,[refrigerator repair mccordsville indiana],Exact,https://alex-repair.com/mccordsville/refrigerator-repair-services.html,5.5
SEARCH | McCordsville IN | Appliance Repair,Refrigerator Repair,"""refrigerator repair mccordsville indiana""",Phrase,https://alex-repair.com/mccordsville/refrigerator-repair-services.html,5.5
SEARCH | McCordsville IN | Appliance Repair,Refrigerator Repair,[refrigerator repair near me],Exact,https://alex-repair.com/mccordsville/refrigerator-repair-services.html,5.5
SEARCH | McCordsville IN | Appliance Repair,Refrigerator Repair,[refrigerator repair],Exact,https://alex-repair.com/mccordsville/refrigerator-repair-services.html,5.5
SEARCH | McCordsville IN | Appliance Repair,Refrigerator Repair,[fridge repair mccordsville],Exact,https://alex-repair.com/mccordsville/refrigerator-repair-services.html,5.5
SEARCH | McCordsville IN | Appliance Repair,Refrigerator Repair,"""fridge repair mccordsville""",Phrase,https://alex-repair.com/mccordsville/refrigerator-repair-services.html,5.5
SEARCH | McCordsville IN | Appliance Repair,Refrigerator Repair,[fridge repair mccordsville in],Exact,https://alex-repair.com/mccordsville/refrigerator-repair-services.html,5.5
SEARCH | McCordsville IN | Appliance Repair,Refrigerator Repair,"""fridge repair mccordsville in""",Phrase,https://alex-repair.com/mccordsville/refrigerator-repair-services.html,5.5
SEARCH | McCordsville IN | Appliance Repair,Refrigerator Repair,[fridge repair mccordsville indiana],Exact,https://alex-repair.com/mccordsville/refrigerator-repair-services.html,5.5
SEARCH | McCordsville IN | Appliance Repair,Refrigerator Repair,"""fridge repair mccordsville indiana""",Phrase,https://alex-repair.com/mccordsville/refrigerator-repair-services.html,5.5
SEARCH | McCordsville IN | Appliance Repair,Refrigerator Repair,[fridge repair near me],Exact,https://alex-repair.com/mccordsville/refrigerator-repair-services.html,5.5
SEARCH | McCordsville IN | Appliance Repair,Refrigerator Repair,[fridge repair],Exact,https://alex-repair.com/mccordsville/refrigerator-repair-services.html,5.5
SEARCH | McCordsville IN | Appliance Repair,Washer Repair,[washer repair mccordsville],Exact,https://alex-repair.com/mccordsville/washer-repair-services.html,5.5
SEARCH | McCordsville IN | Appliance Repair,Washer Repair,"""washer repair mccordsville""",Phrase,https://alex-repair.com/mccordsville/washer-repair-services.html,5.5
SEARCH | McCordsville IN | Appliance Repair,Washer Repair,[washer repair mccordsville in],Exact,https://alex-repair.com/mccordsville/washer-repair-services.html,5.5
SEARCH | McCordsville IN | Appliance Repair,Washer Repair,"""washer repair mccordsville in""",Phrase,https://alex-repair.com/mccordsville/washer-repair-services.html,5.5
SEARCH | McCordsville IN | Appliance Repair,Washer Repair,[washer repair mccordsville indiana],Exact,https://alex-repair.com/mccordsville/washer-repair-services.html,5.5
SEARCH | McCordsville IN | Appliance Repair,Washer Repair,"""washer repair mccordsville indiana""",Phrase,https://alex-repair.com/mccordsville/washer-repair-services.html,5.5
SEARCH | McCordsville IN | Appliance Repair,Washer Repair,[washer repair near me],Exact,https://alex-repair.com/mccordsville/washer-repair-services.html,5.5
SEARCH | McCordsville IN | Appliance Repair,Washer Repair,[washer repair],Exact,https://alex-repair.com/mccordsville/washer-repair-services.html,5.5
SEARCH | McCordsville IN | Appliance Repair,Washer Repair,[washing machine repair mccordsville],Exact,https://alex-repair.com/mccordsville/washer-repair-services.html,5.5
SEARCH | McCordsville IN | Appliance Repair,Washer Repair,"""washing machine repair mccordsville""",Phrase,https://alex-repair.com/mccordsville/washer-repair-services.html,5.5
SEARCH | McCordsville IN | Appliance Repair,Washer Repair,[washing machine repair mccordsville in],Exact,https://alex-repair.com/mccordsville/washer-repair-services.html,5.5
SEARCH | McCordsville IN | Appliance Repair,Washer Repair,"""washing machine repair mccordsville in""",Phrase,https://alex-repair.com/mccordsville/washer-repair-services.html,5.5
SEARCH | McCordsville IN | Appliance Repair,Washer Repair,[washing machine repair mccordsville indiana],Exact,https://alex-repair.com/mccordsville/washer-repair-services.html,5.5
SEARCH | McCordsville IN | Appliance Repair,Washer Repair,"""washing machine repair mccordsville indiana""",Phrase,https://alex-repair.com/mccordsville/washer-repair-services.html,5.5
SEARCH | McCordsville IN | Appliance Repair,Washer Repair,[washing machine repair near me],Exact,https://alex-repair.com/mccordsville/washer-repair-services.html,5.5
SEARCH | McCordsville IN | Appliance Repair,Washer Repair,[washing machine repair],Exact,https://alex-repair.com/mccordsville/washer-repair-services.html,5.5
SEARCH | McCordsville IN | Appliance Repair,Dryer Repair,[dryer repair mccordsville],Exact,https://alex-repair.com/mccordsville/dryer-repair-services.html,5.5
SEARCH | McCordsville IN | Appliance Repair,Dryer Repair,"""dryer repair mccordsville""",Phrase,https://alex-repair.com/mccordsville/dryer-repair-services.html,5.5
SEARCH | McCordsville IN | Appliance Repair,Dryer Repair,[dryer repair mccordsville in],Exact,https://alex-repair.com/mccordsville/dryer-repair-services.html,5.5
SEARCH | McCordsville IN | Appliance Repair,Dryer Repair,"""dryer repair mccordsville in""",Phrase,https://alex-repair.com/mccordsville/dryer-repair-services.html,5.5
SEARCH | McCordsville IN | Appliance Repair,Dryer Repair,[dryer repair mccordsville indiana],Exact,https://alex-repair.com/mccordsville/dryer-repair-services.html,5.5
SEARCH | McCordsville IN | Appliance Repair,Dryer Repair,"""dryer repair mccordsville indiana""",Phrase,https://alex-repair.com/mccordsville/dryer-repair-services.html,5.5
SEARCH | McCordsville IN | Appliance Repair,Dryer Repair,[dryer repair near me],Exact,https://alex-repair.com/mccordsville/dryer-repair-services.html,5.5
SEARCH | McCordsville IN | Appliance Repair,Dryer Repair,[dryer repair],Exact,https://alex-repair.com/mccordsville/dryer-repair-services.html,5.5
SEARCH | McCordsville IN | Appliance Repair,Dishwasher Repair,[dishwasher repair mccordsville],Exact,https://alex-repair.com/mccordsville/dishwasher-repair-services.html,5.5
SEARCH | McCordsville IN | Appliance Repair,Dishwasher Repair,"""dishwasher repair mccordsville""",Phrase,https://alex-repair.com/mccordsville/dishwasher-repair-services.html,5.5
SEARCH | McCordsville IN | Appliance Repair,Dishwasher Repair,[dishwasher repair mccordsville in],Exact,https://alex-repair.com/mccordsville/dishwasher-repair-services.html,5.5
SEARCH | McCordsville IN | Appliance Repair,Dishwasher Repair,"""dishwasher repair mccordsville in""",Phrase,https://alex-repair.com/mccordsville/dishwasher-repair-services.html,5.5
SEARCH | McCordsville IN | Appliance Repair,Dishwasher Repair,[dishwasher repair mccordsville indiana],Exact,https://alex-repair.com/mccordsville/dishwasher-repair-services.html,5.5
SEARCH | McCordsville IN | Appliance Repair,Dishwasher Repair,"""dishwasher repair mccordsville indiana""",Phrase,https://alex-repair.com/mccordsville/dishwasher-repair-services.html,5.5
SEARCH | McCordsville IN | Appliance Repair,Dishwasher Repair,[dishwasher repair near me],Exact,https://alex-repair.com/mccordsville/dishwasher-repair-services.html,5.5
SEARCH | McCordsville IN | Appliance Repair,Dishwasher Repair,[dishwasher repair],Exact,https://alex-repair.com/mccordsville/dishwasher-repair-services.html,5.5
SEARCH | McCordsville IN | Appliance Repair,Stove Oven Repair,[stove repair mccordsville],Exact,https://alex-repair.com/mccordsville/stove-repair-services.html,5.5
SEARCH | McCordsville IN | Appliance Repair,Stove Oven Repair,"""stove repair mccordsville""",Phrase,https://alex-repair.com/mccordsville/stove-repair-services.html,5.5
SEARCH | McCordsville IN | Appliance Repair,Stove Oven Repair,[stove repair mccordsville in],Exact,https://alex-repair.com/mccordsville/stove-repair-services.html,5.5
SEARCH | McCordsville IN | Appliance Repair,Stove Oven Repair,"""stove repair mccordsville in""",Phrase,https://alex-repair.com/mccordsville/stove-repair-services.html,5.5
SEARCH | McCordsville IN | Appliance Repair,Stove Oven Repair,[stove repair mccordsville indiana],Exact,https://alex-repair.com/mccordsville/stove-repair-services.html,5.5
SEARCH | McCordsville IN | Appliance Repair,Stove Oven Repair,"""stove repair mccordsville indiana""",Phrase,https://alex-repair.com/mccordsville/stove-repair-services.html,5.5
SEARCH | McCordsville IN | Appliance Repair,Stove Oven Repair,[stove repair near me],Exact,https://alex-repair.com/mccordsville/stove-repair-services.html,5.5
SEARCH | McCordsville IN | Appliance Repair,Stove Oven Repair,[stove repair],Exact,https://alex-repair.com/mccordsville/stove-repair-services.html,5.5
SEARCH | McCordsville IN | Appliance Repair,Stove Oven Repair,[oven repair mccordsville],Exact,https://alex-repair.com/mccordsville/stove-repair-services.html,5.5
SEARCH | McCordsville IN | Appliance Repair,Stove Oven Repair,"""oven repair mccordsville""",Phrase,https://alex-repair.com/mccordsville/stove-repair-services.html,5.5
SEARCH | McCordsville IN | Appliance Repair,Stove Oven Repair,[oven repair mccordsville in],Exact,https://alex-repair.com/mccordsville/stove-repair-services.html,5.5
SEARCH | McCordsville IN | Appliance Repair,Stove Oven Repair,"""oven repair mccordsville in""",Phrase,https://alex-repair.com/mccordsville/stove-repair-services.html,5.5
SEARCH | McCordsville IN | Appliance Repair,Stove Oven Repair,[oven repair mccordsville indiana],Exact,https://alex-repair.com/mccordsville/stove-repair-services.html,5.5
SEARCH | McCordsville IN | Appliance Repair,Stove Oven Repair,"""oven repair mccordsville indiana""",Phrase,https://alex-repair.com/mccordsville/stove-repair-services.html,5.5
SEARCH | McCordsville IN | Appliance Repair,Stove Oven Repair,[oven repair near me],Exact,https://alex-repair.com/mccordsville/stove-repair-services.html,5.5
SEARCH | McCordsville IN | Appliance Repair,Stove Oven Repair,[oven repair],Exact,https://alex-repair.com/mccordsville/stove-repair-services.html,5.5
SEARCH | McCordsville IN | Appliance Repair,Cooktop Repair,[cooktop repair mccordsville],Exact,https://alex-repair.com/mccordsville/cooktop-repair-services.html,5.5
SEARCH | McCordsville IN | Appliance Repair,Cooktop Repair,"""cooktop repair mccordsville""",Phrase,https://alex-repair.com/mccordsville/cooktop-repair-services.html,5.5
SEARCH | McCordsville IN | Appliance Repair,Cooktop Repair,[cooktop repair mccordsville in],Exact,https://alex-repair.com/mccordsville/cooktop-repair-services.html,5.5
SEARCH | McCordsville IN | Appliance Repair,Cooktop Repair,"""cooktop repair mccordsville in""",Phrase,https://alex-repair.com/mccordsville/cooktop-repair-services.html,5.5
SEARCH | McCordsville IN | Appliance Repair,Cooktop Repair,[cooktop repair mccordsville indiana],Exact,https://alex-repair.com/mccordsville/cooktop-repair-services.html,5.5
SEARCH | McCordsville IN | Appliance Repair,Cooktop Repair,"""cooktop repair mccordsville indiana""",Phrase,https://alex-repair.com/mccordsville/cooktop-repair-services.html,5.5
SEARCH | McCordsville IN | Appliance Repair,Cooktop Repair,[cooktop repair near me],Exact,https://alex-repair.com/mccordsville/cooktop-repair-services.html,5.5
SEARCH | McCordsville IN | Appliance Repair,Cooktop Repair,[cooktop repair],Exact,https://alex-repair.com/mccordsville/cooktop-repair-services.html,5.5
SEARCH | McCordsville IN | Appliance Repair,Microwave Repair,[microwave repair mccordsville],Exact,https://alex-repair.com/mccordsville/microwave-repair-services.html,5.5
SEARCH | McCordsville IN | Appliance Repair,Microwave Repair,"""microwave repair mccordsville""",Phrase,https://alex-repair.com/mccordsville/microwave-repair-services.html,5.5
SEARCH | McCordsville IN | Appliance Repair,Microwave Repair,[microwave repair mccordsville in],Exact,https://alex-repair.com/mccordsville/microwave-repair-services.html,5.5
SEARCH | McCordsville IN | Appliance Repair,Microwave Repair,"""microwave repair mccordsville in""",Phrase,https://alex-repair.com/mccordsville/microwave-repair-services.html,5.5
SEARCH | McCordsville IN | Appliance Repair,Microwave Repair,[microwave repair mccordsville indiana],Exact,https://alex-repair.com/mccordsville/microwave-repair-services.html,5.5
SEARCH | McCordsville IN | Appliance Repair,Microwave Repair,"""microwave repair mccordsville indiana""",Phrase,https://alex-repair.com/mccordsville/microwave-repair-services.html,5.5
SEARCH | McCordsville IN | Appliance Repair,Microwave Repair,[microwave repair near me],Exact,https://alex-repair.com/mccordsville/microwave-repair-services.html,5.5
SEARCH | McCordsville IN | Appliance Repair,Microwave Repair,[microwave repair],Exact,https://alex-repair.com/mccordsville/microwave-repair-services.html,5.5
SEARCH | McCordsville IN | Appliance Repair,Freezer Repair,[freezer repair mccordsville],Exact,https://alex-repair.com/mccordsville/freezer-repair-services.html,5.5
SEARCH | McCordsville IN | Appliance Repair,Freezer Repair,"""freezer repair mccordsville""",Phrase,https://alex-repair.com/mccordsville/freezer-repair-services.html,5.5
SEARCH | McCordsville IN | Appliance Repair,Freezer Repair,[freezer repair mccordsville in],Exact,https://alex-repair.com/mccordsville/freezer-repair-services.html,5.5
SEARCH | McCordsville IN | Appliance Repair,Freezer Repair,"""freezer repair mccordsville in""",Phrase,https://alex-repair.com/mccordsville/freezer-repair-services.html,5.5
SEARCH | McCordsville IN | Appliance Repair,Freezer Repair,[freezer repair mccordsville indiana],Exact,https://alex-repair.com/mccordsville/freezer-repair-services.html,5.5
SEARCH | McCordsville IN | Appliance Repair,Freezer Repair,"""freezer repair mccordsville indiana""",Phrase,https://alex-repair.com/mccordsville/freezer-repair-services.html,5.5
SEARCH | McCordsville IN | Appliance Repair,Freezer Repair,[freezer repair near me],Exact,https://alex-repair.com/mccordsville/freezer-repair-services.html,5.5
SEARCH | McCordsville IN | Appliance Repair,Freezer Repair,[freezer repair],Exact,https://alex-repair.com/mccordsville/freezer-repair-services.html,5.5
